universal_id,Source,source_doi,domain_family,response_type,UCS_kPa,CBR,cbr_condition,Curing_Days,soil_id,soil_class,soil_location,sand_pct,silt_pct,Clay_Fraction,gravel_pct,ll_pct,pl_pct,Plasticity_Index,specific_gravity,OMC,MDD,Water_Content,dry_density_gcm3,Cement_Content,Lime_Content,Fly_Ash_Content,GGBS_Content,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min,physical_quality_flag,Binder_Content,SiO2,Al2O3,CaO,A_clay,phi_ox,Delta_w,Binder_Total,Binder_Clay_Ratio,log_curing
UCDV1_00941,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1803.44,,,28.0,,ML,,,,,,40.0,34.1,5.9,,17.0,1.72,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,7.0,,3.367295829986474
UCDV1_00942,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2284.95,,,28.0,,ML,,,,,,41.0,35.9,5.1,,17.5,1.74,,,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,15.0,,3.367295829986474
UCDV1_00943,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3297.0,,,28.0,,ML,,,,,,39.0,32.2,6.8,,18.0,1.77,,,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,30.0,,3.367295829986474
UCDV1_00944,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,69.43,,,28.0,,ML,,,,,,44.5,35.0,9.5,,29.0,1.42,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00945,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1305.27,,,28.0,,ML,,,,,,46.5,42.3,4.2,,22.8,1.48,,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,7.0,,3.367295829986474
UCDV1_00946,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1147.38,,,28.0,,ML,,,,,,47.0,39.0,8.0,,26.3,1.47,,,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,15.0,,3.367295829986474
UCDV1_00947,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1090.5,,,28.0,,ML,,,,,,48.0,42.0,6.0,,28.8,1.39,,,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,30.0,,3.367295829986474
UCDV1_00948,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,609.97,,,28.0,,ML,,,,,,48.0,40.3,7.7,,22.5,1.56,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,7.0,,3.367295829986474
UCDV1_00949,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2545.81,,,28.0,,ML,,,,,,49.0,40.7,8.3,,26.3,1.53,,,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,15.0,,3.367295829986474
UCDV1_00950,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3936.39,,,28.0,,ML,,,,,,46.0,41.0,5.0,,30.0,1.5,,,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,30.0,,3.367295829986474
UCDV1_00951,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,87.08,,,28.0,,MH,,,,,,84.0,40.0,44.0,,36.0,1.29,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00952,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2076.95,,,28.0,,MH,,,,,,57.0,41.5,15.5,,36.8,1.39,,,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,30.0,,3.367295829986474
UCDV1_00953,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,360.0,,,28.0,,MH,,,,,,77.0,45.0,32.0,,29.0,1.41,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00954,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1180.0,,,28.0,,MH,,,,,,102.0,47.0,55.0,,31.0,1.353,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00955,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,520.0,,,28.0,,MH,,,,,,60.0,37.0,23.0,,31.0,1.4,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00956,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3400.0,,,28.0,,MH,,,,,,73.0,43.0,30.0,,35.0,1.34,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,8.0,,3.367295829986474
UCDV1_00957,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,85.0,,,28.0,,MH,,,,,,86.0,54.0,32.0,,22.0,1.22,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00958,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,180.0,,,28.0,,MH,,,,,,80.0,58.0,22.0,,33.0,1.2,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00959,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,55.6,,,28.0,,CH,,,,,,84.8,32.78,52.02,,28.3,1.407,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00960,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1032.2,,,28.0,,MH,,,,,,78.73,57.26,21.47,,30.4,1.346,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00961,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1050.7,,,28.0,,MH,,,,,,78.16,58.24,19.92,,31.1,1.315,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,8.0,,3.367295829986474
UCDV1_00962,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,222.5,,,28.0,,CL,,,,,,47.79,23.23,24.56,,15.3,1.723,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00963,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,692.2,,,28.0,,MH,,,,,,58.97,36.34,22.63,,17.8,1.672,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00964,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,716.9,,,28.0,,MH,,,,,,57.03,37.35,19.68,,17.4,1.652,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,8.0,,3.367295829986474
UCDV1_00965,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,149.0,,,28.0,,CH,,,,,,86.0,37.0,49.0,,36.5,1.29,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00966,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,190.0,,,28.0,,CH,,,,,,84.0,26.0,58.0,,29.83,1.353,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00967,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,663.0,,,28.0,,CH,,,,,,75.0,28.0,47.0,,31.82,1.406,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.0,,3.367295829986474
UCDV1_00968,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1100.0,,,28.0,,CH,,,,,,54.0,24.0,30.0,,19.9,1.564,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.0,,3.367295829986474
UCDV1_00969,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1820.0,,,28.0,,CH,,,,,,53.0,28.0,25.0,,23.8,1.538,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00970,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1930.0,,,28.0,,MH,,,,,,54.0,32.0,22.0,,25.6,1.504,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,9.0,,3.367295829986474
UCDV1_00971,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2300.0,,,28.0,,MH,,,,,,57.0,37.0,20.0,,27.7,1.472,,,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,12.0,,3.367295829986474
UCDV1_00972,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2650.0,,,28.0,,MH,,,,,,59.0,40.0,19.0,,29.9,1.438,,,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,15.0,,3.367295829986474
UCDV1_00973,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4400.0,,,28.0,,ML,,,,,,18.0,14.0,4.0,,8.5,2.08,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.0,,3.367295829986474
UCDV1_00974,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4400.0,,,28.0,,ML,,,,,,18.0,14.0,4.0,,8.5,2.08,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00975,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2540.0,,,28.0,,CL-ML,,,,,,19.0,14.0,5.0,,7.8,1.96,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00976,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2540.0,,,28.0,,CL-ML,,,,,,19.0,14.0,5.0,,7.8,1.96,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00977,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3200.0,,,28.0,,ML,,,,,,20.0,20.0,0.0,,7.3,1.89,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00978,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3200.0,,,28.0,,ML,,,,,,20.0,20.0,0.0,,7.3,1.89,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00979,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1900.0,,,28.0,,ML,,,,,,20.0,19.0,1.0,,8.3,1.65,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00980,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1900.0,,,28.0,,ML,,,,,,20.0,19.0,1.0,,8.3,1.65,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00981,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4700.0,,,28.0,,ML,,,,,,21.0,17.0,4.0,,8.5,2.08,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00982,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4700.0,,,28.0,,ML,,,,,,21.0,17.0,4.0,,8.5,2.08,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00983,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3900.0,,,28.0,,ML,,,,,,22.0,22.0,0.0,,8.7,2.2,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_00984,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4200.0,,,28.0,,CL-ML,,,,,,22.0,17.0,5.0,,8.4,2.12,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00985,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4200.0,,,28.0,,CL-ML,,,,,,22.0,17.0,5.0,,8.4,2.12,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00986,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2950.0,,,28.0,,ML,,,,,,22.0,19.0,3.0,,9.9,1.72,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00987,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2950.0,,,28.0,,ML,,,,,,22.0,19.0,3.0,,9.9,1.72,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00988,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2700.0,,,28.0,,ML,,,,,,22.0,19.0,3.0,,11.4,1.92,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00989,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2700.0,,,28.0,,ML,,,,,,22.0,19.0,3.0,,11.4,1.92,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00990,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3100.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,10.0,1.9,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,8.0,,3.367295829986474
UCDV1_00991,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3100.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,10.0,1.9,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_00992,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1800.0,,,28.0,,CL,,,,,,23.0,15.0,8.0,,13.5,1.83,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00993,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1800.0,,,28.0,,CL,,,,,,23.0,15.0,8.0,,13.5,1.83,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00994,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2900.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,11.5,2.0,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,10.0,,3.367295829986474
UCDV1_00995,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2900.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,11.5,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00996,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2900.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,11.5,2.0,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00997,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2900.0,,,28.0,,CL-ML,,,,,,23.0,18.0,5.0,,11.5,2.0,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00998,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1100.0,,,28.0,,ML,,,,,,23.0,22.0,1.0,,9.8,1.73,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_00999,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1100.0,,,28.0,,ML,,,,,,23.0,22.0,1.0,,9.9,1.73,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01000,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4100.0,,,28.0,,ML,,,,,,24.0,20.0,4.0,,7.7,2.0,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_01001,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4100.0,,,28.0,,ML,,,,,,24.0,20.0,4.0,,7.7,2.0,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01002,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2300.0,,,28.0,,ML,,,,,,24.0,21.0,3.0,,10.8,1.75,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01003,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2300.0,,,28.0,,ML,,,,,,24.0,21.0,3.0,,10.8,1.75,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01004,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1860.0,,,28.0,,CL,,,,,,25.0,12.0,13.0,,10.1,1.67,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_01005,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1860.0,,,28.0,,CL,,,,,,25.0,12.0,13.0,,10.1,1.67,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01006,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2700.0,,,28.0,,CL,,,,,,25.0,12.0,13.0,,10.1,1.67,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01007,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4100.0,,,28.0,,ML,,,,,,25.0,21.0,4.0,,7.9,1.98,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_01008,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4100.0,,,28.0,,ML,,,,,,25.0,21.0,4.0,,7.9,1.98,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01009,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2300.0,,,28.0,,CL,,,,,,26.0,19.0,7.0,,12.7,1.86,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01010,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2300.0,,,28.0,,CL,,,,,,26.0,19.0,7.0,,12.7,1.86,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_01011,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2050.0,,,28.0,,CL,,,,,,27.0,16.0,11.0,,8.7,1.93,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01012,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2050.0,,,28.0,,CL,,,,,,27.0,16.0,11.0,,8.7,1.93,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01013,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1200.0,,,28.0,,ML,,,,,,27.0,24.0,3.0,,16.3,1.45,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01014,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,1200.0,,,28.0,,ML,,,,,,27.0,24.0,3.0,,16.3,1.45,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01015,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3300.0,,,28.0,,CL,,,,,,28.0,19.0,9.0,,6.0,2.15,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_01016,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,3300.0,,,28.0,,CL,,,,,,28.0,19.0,9.0,,6.0,2.15,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01017,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2930.0,,,28.0,,CL,,,,,,28.0,19.0,9.0,,12.8,1.84,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,7.0,,3.367295829986474
UCDV1_01018,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2930.0,,,28.0,,CL,,,,,,28.0,19.0,9.0,,12.8,1.84,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,8.0,,3.367295829986474
UCDV1_01019,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2000.0,,,28.0,,CL,,,,,,29.0,16.0,13.0,,9.7,2.01,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01020,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2000.0,,,28.0,,CL,,,,,,29.0,16.0,13.0,,9.7,2.01,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,4.0,,3.367295829986474
UCDV1_01021,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2000.0,,,28.0,,CL,,,,,,29.0,20.0,9.0,,12.6,1.61,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01022,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2000.0,,,28.0,,CL,,,,,,29.0,20.0,9.0,,12.6,1.61,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01023,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2050.0,,,28.0,,CL,,,,,,29.0,20.0,9.0,,12.6,1.61,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01024,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2960.0,,,28.0,,CL,,,,,,29.0,12.0,17.0,,12.3,1.99,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.0,,3.367295829986474
UCDV1_01025,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,2960.0,,,28.0,,CL,,,,,,29.0,12.0,17.0,,12.3,1.99,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01026,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4600.0,,,28.0,,CL,,,,,,29.0,18.0,11.0,,10.1,1.9,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
UCDV1_01027,Taffese and Abegaz 2022 Buildings supplementary Table S1,10.3390/buildings12050613,cement_lime,UCS,4600.0,,,28.0,,CL,,,,,,29.0,18.0,11.0,,10.1,1.9,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,6.0,,3.367295829986474
