universal_id,source_dataset,source_doi,domain_family,response_type,ucs_kpa,cbr_pct,cbr_condition,curing_days,soil_id,soil_class,soil_location,sand_pct,silt_pct,clay_pct,gravel_pct,ll_pct,pl_pct,pi_pct,specific_gravity,omc_pct,mdd_gcm3,water_content_pct,dry_density_gcm3,cement_pct,lime_pct,fly_ash_pct,ggbs_pct,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min
UCDV1_01913,Zenodo_19242690_Biopolymer_UCS_CBR_2026,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",biopolymer_multi_additive,CBR,,14.07,unsoaked,4.0,,,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,16.85,1.80796,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,
UCDV1_01914,Zenodo_19242690_Biopolymer_UCS_CBR_2026,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",biopolymer_multi_additive,CBR,,13.06,unsoaked,4.0,,,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,16.86,1.84365,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,
UCDV1_01915,Zenodo_19242690_Biopolymer_UCS_CBR_2026,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",biopolymer_multi_additive,CBR,,10.06,unsoaked,4.0,,,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,17.75,1.76921,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
UCDV1_01916,Zenodo_19242690_Biopolymer_UCS_CBR_2026,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",biopolymer_multi_additive,CBR,,7.3,unsoaked,4.0,,,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,19.65,1.68049,,,0.0,,,,,,,,,2.5,,,,,,,,,,,,,,,
UCDV1_01917,Zenodo_19242690_Biopolymer_UCS_CBR_2026,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",biopolymer_multi_additive,CBR,,4.16,unsoaked,4.0,,,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,22.0,1.61115,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,,,
UCDV1_02671,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.0,,,,,,,,,,66.0,21.0,45.0,,16.0,1.25,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
UCDV1_02672,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.0,,,,,,,,,,66.0,21.0,45.0,,16.0,1.25,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
UCDV1_02673,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.1,,,,,,,,,,66.0,21.0,45.0,,16.0,1.25,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
UCDV1_02674,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.1,,,,,,,,,,66.0,21.0,45.0,,16.0,1.25,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
UCDV1_02675,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.2,,,,,,,,,,65.7,20.9,44.8,,16.1,1.27,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,
UCDV1_02676,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.2,,,,,,,,,,65.7,20.9,44.8,,16.1,1.27,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,
UCDV1_02677,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.2,,,,,,,,,,65.6,20.9,44.7,,16.3,1.27,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,
UCDV1_02678,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.2,,,,,,,,,,65.6,20.9,44.7,,16.3,1.27,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,
UCDV1_02679,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.3,,,,,,,,,,65.3,20.8,44.5,,16.3,1.28,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,
UCDV1_02680,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.3,,,,,,,,,,65.3,20.8,44.5,,16.3,1.28,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,
UCDV1_02681,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.5,,,,,,,,,,65.0,21.0,44.0,,16.4,1.3,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,
UCDV1_02682,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.5,,,,,,,,,,65.0,21.0,44.0,,16.4,1.3,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,
UCDV1_02683,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.55,,,,,,,,,,64.8,20.8,44.0,,16.4,1.31,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,
UCDV1_02684,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.55,,,,,,,,,,64.8,20.8,44.0,,16.4,1.31,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,
UCDV1_02685,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,64.5,20.8,43.7,,16.45,1.31,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,
UCDV1_02686,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,64.5,20.8,43.7,,16.45,1.31,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,
UCDV1_02687,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,64.1,20.8,43.3,,16.47,1.33,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,
UCDV1_02688,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,64.1,20.8,43.3,,16.47,1.33,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,
UCDV1_02689,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.85,,,,,,,,,,63.5,20.9,42.6,,16.49,1.33,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,
UCDV1_02690,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,8.85,,,,,,,,,,63.5,20.9,42.6,,16.49,1.33,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,
UCDV1_02691,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.2,,,,,,,,,,63.0,21.0,42.0,,16.5,1.35,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
UCDV1_02692,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.2,,,,,,,,,,63.0,21.0,42.0,,16.5,1.35,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
UCDV1_02693,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.25,,,,,,,,,,62.5,20.6,41.9,,16.6,1.35,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,
UCDV1_02694,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.25,,,,,,,,,,62.5,20.6,41.9,,16.6,1.35,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,
UCDV1_02695,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.4,,,,,,,,,,62.1,20.3,41.8,,16.7,1.36,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,
UCDV1_02696,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.4,,,,,,,,,,62.1,20.3,41.8,,16.7,1.36,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,
UCDV1_02697,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.5,,,,,,,,,,61.9,20.2,41.7,,16.8,1.37,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,
UCDV1_02698,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.5,,,,,,,,,,61.9,20.2,41.7,,16.8,1.37,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,
UCDV1_02699,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.7,,,,,,,,,,61.7,20.1,41.6,,17.0,1.38,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,
UCDV1_02700,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.7,,,,,,,,,,61.7,20.1,41.6,,17.0,1.38,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,
UCDV1_02701,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.8,,,,,,,,,,61.5,20.0,41.5,,17.2,1.38,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,
UCDV1_02702,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.8,,,,,,,,,,61.5,20.0,41.5,,17.2,1.38,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,
UCDV1_02703,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.8,,,,,,,,,,61.4,20.0,41.4,,17.2,1.39,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,
UCDV1_02704,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.8,,,,,,,,,,61.4,20.0,41.4,,17.2,1.39,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,
UCDV1_02705,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.85,,,,,,,,,,61.3,20.0,41.3,,17.3,1.39,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,
UCDV1_02706,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.85,,,,,,,,,,61.3,20.0,41.3,,17.3,1.39,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,
UCDV1_02707,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.92,,,,,,,,,,61.3,20.1,41.2,,17.5,1.4,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,
UCDV1_02708,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.92,,,,,,,,,,61.3,20.1,41.2,,17.5,1.4,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,
UCDV1_02709,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.96,,,,,,,,,,61.2,20.1,41.1,,17.7,1.41,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,
UCDV1_02710,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,9.96,,,,,,,,,,61.2,20.1,41.1,,17.7,1.41,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,
UCDV1_02711,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.4,,,,,,,,,,61.0,20.0,41.0,,17.8,1.41,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
UCDV1_02712,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.4,,,,,,,,,,61.0,20.0,41.0,,17.8,1.41,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
UCDV1_02713,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.4,,,,,,,,,,60.9,19.9,41.0,,17.9,1.42,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,
UCDV1_02714,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.4,,,,,,,,,,60.9,19.9,41.0,,17.9,1.42,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,
UCDV1_02715,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.7,,,,,,,,,,60.7,19.7,41.0,,17.9,1.42,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,
UCDV1_02716,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,10.7,,,,,,,,,,60.7,19.7,41.0,,17.9,1.42,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,
UCDV1_02717,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,11.0,,,,,,,,,,60.6,19.6,41.0,,18.0,1.425,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,
UCDV1_02718,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,11.0,,,,,,,,,,60.6,19.6,41.0,,18.0,1.425,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,
UCDV1_02719,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,11.6,,,,,,,,,,60.4,19.4,41.0,,18.2,1.43,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,
UCDV1_02720,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,11.6,,,,,,,,,,60.4,19.4,41.0,,18.2,1.43,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,
UCDV1_02721,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.0,,,,,,,,,,60.0,19.0,41.0,,18.3,1.43,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,
UCDV1_02722,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.0,,,,,,,,,,60.0,19.0,41.0,,18.3,1.43,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,
UCDV1_02723,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.1,,,,,,,,,,59.8,19.0,40.8,,18.35,1.435,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,
UCDV1_02724,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.1,,,,,,,,,,59.8,19.0,40.8,,18.35,1.435,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,
UCDV1_02725,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.4,,,,,,,,,,59.7,19.1,40.6,,18.4,1.45,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,
UCDV1_02726,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.4,,,,,,,,,,59.7,19.1,40.6,,18.4,1.45,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,
UCDV1_02727,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.9,,,,,,,,,,59.5,19.1,40.4,,18.45,1.455,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,
UCDV1_02728,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,12.9,,,,,,,,,,59.5,19.1,40.4,,18.45,1.455,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,
UCDV1_02729,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.3,,,,,,,,,,59.2,19.0,40.2,,18.5,1.46,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,
UCDV1_02730,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.3,,,,,,,,,,59.2,19.0,40.2,,18.5,1.46,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,
UCDV1_02731,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.8,,,,,,,,,,59.0,19.0,40.0,,18.5,1.46,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
UCDV1_02732,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.8,,,,,,,,,,59.0,19.0,40.0,,18.5,1.46,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
UCDV1_02733,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.9,,,,,,,,,,58.8,19.2,39.6,,18.55,1.47,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,
UCDV1_02734,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,13.9,,,,,,,,,,58.8,19.2,39.6,,18.55,1.47,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,
UCDV1_02735,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.2,,,,,,,,,,58.4,18.9,39.5,,18.6,1.475,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,
UCDV1_02736,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.2,,,,,,,,,,58.4,18.9,39.5,,18.6,1.475,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,
UCDV1_02737,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.5,,,,,,,,,,57.9,19.1,38.8,,18.7,1.48,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,
UCDV1_02738,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.5,,,,,,,,,,57.9,19.1,38.8,,18.7,1.48,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,
UCDV1_02739,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.7,,,,,,,,,,57.4,19.0,38.4,,18.75,1.484,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,
UCDV1_02740,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.7,,,,,,,,,,57.4,19.0,38.4,,18.75,1.484,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,
UCDV1_02741,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.8,,,,,,,,,,57.0,19.0,38.0,,18.8,1.49,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,
UCDV1_02742,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,14.8,,,,,,,,,,57.0,19.0,38.0,,18.8,1.49,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,
UCDV1_02743,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.0,,,,,,,,,,56.8,18.9,37.9,,18.85,1.5,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,
UCDV1_02744,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.0,,,,,,,,,,56.8,18.9,37.9,,18.85,1.5,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,
UCDV1_02745,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.3,,,,,,,,,,56.7,19.0,37.7,,18.9,1.51,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,
UCDV1_02746,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.3,,,,,,,,,,56.7,19.0,37.7,,18.9,1.51,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,
UCDV1_02747,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.7,,,,,,,,,,56.5,18.9,37.6,,18.93,1.51,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,
UCDV1_02748,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.7,,,,,,,,,,56.5,18.9,37.6,,18.93,1.51,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,
UCDV1_02749,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.9,,,,,,,,,,56.3,19.0,37.3,,18.98,1.52,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,
UCDV1_02750,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,15.9,,,,,,,,,,56.3,19.0,37.3,,18.98,1.52,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,
UCDV1_02751,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.0,,,,,,,,,,56.0,19.0,37.0,,19.0,1.52,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
UCDV1_02752,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.0,,,,,,,,,,56.0,19.0,37.0,,19.0,1.52,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
UCDV1_02753,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.3,,,,,,,,,,55.7,19.0,36.7,,19.0,1.53,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,
UCDV1_02754,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.3,,,,,,,,,,55.7,19.0,36.7,,19.0,1.53,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,
UCDV1_02755,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.8,,,,,,,,,,54.9,18.7,36.2,,19.0,1.54,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,
UCDV1_02756,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,16.8,,,,,,,,,,54.9,18.7,36.2,,19.0,1.54,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,
UCDV1_02757,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,17.5,,,,,,,,,,54.1,18.5,35.6,,19.0,1.55,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
UCDV1_02758,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,17.5,,,,,,,,,,54.1,18.5,35.6,,19.0,1.55,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
UCDV1_02759,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,17.8,,,,,,,,,,53.6,18.4,35.2,,19.0,1.56,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,
UCDV1_02760,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,17.8,,,,,,,,,,53.6,18.4,35.2,,19.0,1.56,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,
UCDV1_02761,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,18.0,,,,,,,,,,53.0,18.0,35.0,,19.0,1.57,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,
UCDV1_02762,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,18.0,,,,,,,,,,53.0,18.0,35.0,,19.0,1.57,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,
UCDV1_02763,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,18.1,,,,,,,,,,52.8,18.0,34.8,,18.98,1.58,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,
